game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:28,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Incomplete Play,168,82,Indirect,,,,Brittany Colton,188,76
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:24,5,5,0,0,Connecticut Whale,Emma Vlasic,Puck Recovery,31,13,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:23,5,5,0,0,Connecticut Whale,Emma Vlasic,Play,31,27,Direct,,,,Shannon Doyle,35,55
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:21,5,5,0,0,Connecticut Whale,Shannon Doyle,Play,41,65,Indirect,,,,Alyssa Wohlfeiler,104,80
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:19,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Zone Entry,126,78,Carried,,,,Alyson Matteau,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:17,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Shot,170,70,Snapshot,On Net,f,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:16,5,5,0,0,Buffalo Beauts,Neve Van Pelt,Puck Recovery,43,47,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:14,5,5,0,0,Connecticut Whale,Shannon Doyle,Takeaway,158,10,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:13,5,5,0,0,Connecticut Whale,Shannon Doyle,Play,137,6,Indirect,,,,Alyssa Wohlfeiler,155,83
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:08,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Play,155,83,Indirect,,,,Tori Howran,127,84
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:07,5,5,0,0,Connecticut Whale,Tori Howran,Incomplete Play,127,84,Indirect,,,,Alyssa Wohlfeiler,152,83
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:04,5,5,0,0,Connecticut Whale,Tori Howran,Puck Recovery,131,83,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,9:02,5,5,0,0,Connecticut Whale,Tori Howran,Incomplete Play,123,68,Direct,,,,Shannon Doyle,124,36
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:59,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,30,77,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:55,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Play,87,83,Indirect,,,,Neve Van Pelt,117,82
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:54,5,5,0,0,Buffalo Beauts,Neve Van Pelt,Dump In/Out,117,82,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:52,5,5,0,0,Connecticut Whale,Tori Howran,Puck Recovery,32,8,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:52,5,5,0,0,Connecticut Whale,Tori Howran,Incomplete Play,32,8,Direct,,,,Grace Klienbach,89,67
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:46,5,5,0,0,Buffalo Beauts,Whitney Dove,Puck Recovery,11,28,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:46,5,5,0,0,Buffalo Beauts,Jordan Juron,Faceoff Win,169,64,Backhand,,,,Kaycie Anderson,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:43,5,5,0,0,Connecticut Whale,Tori Howran,Puck Recovery,28,25,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:43,5,5,0,0,Connecticut Whale,Tori Howran,Play,28,25,Direct,,,,Shannon Doyle,11,31
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:39,5,5,0,0,Connecticut Whale,Shannon Doyle,Play,7,32,Indirect,,,,Kaycie Anderson,50,6
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:37,5,5,0,0,Buffalo Beauts,Dominique Kremer,Takeaway,150,79,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:34,5,5,0,0,Buffalo Beauts,Dominique Kremer,Incomplete Play,184,74,Direct,,,,Jordan Juron,173,42
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:31,5,5,0,0,Buffalo Beauts,Jordan Juron,Puck Recovery,177,1,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:31,5,5,0,0,Buffalo Beauts,Jordan Juron,Play,177,1,Indirect,,,,Erin Gehen,196,23
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:28,5,5,0,0,Buffalo Beauts,Erin Gehen,Incomplete Play,195,30,Direct,,,,Kristin Lewicki,183,43
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:27,5,5,0,0,Connecticut Whale,Shannon Doyle,Puck Recovery,24,53,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:27,5,5,0,0,Connecticut Whale,Shannon Doyle,Incomplete Play,24,53,Indirect,,,,Grace Klienbach,38,67
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:25,5,5,0,0,Buffalo Beauts,Dominique Kremer,Puck Recovery,148,1,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:25,5,5,0,0,Buffalo Beauts,Dominique Kremer,Play,148,1,Indirect,,,,Erin Gehen,197,29
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:22,5,5,0,0,Buffalo Beauts,Erin Gehen,Incomplete Play,197,29,Direct,,,,Jordan Juron,189,24
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:19,5,5,0,0,Buffalo Beauts,Erin Gehen,Puck Recovery,191,8,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:19,5,5,0,0,Buffalo Beauts,Erin Gehen,Incomplete Play,191,8,Indirect,,,,Jordan Juron,186,30
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:17,5,5,0,0,Connecticut Whale,Shannon Doyle,Puck Recovery,1,45,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:15,5,5,0,0,Connecticut Whale,Shannon Doyle,Play,29,26,Direct,,,,Grace Klienbach,72,29
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:12,5,5,0,0,Connecticut Whale,Grace Klienbach,Dump In/Out,107,39,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:08,5,5,0,0,Buffalo Beauts,Whitney Dove,Puck Recovery,2,40,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:08,5,5,0,0,Buffalo Beauts,Whitney Dove,Play,2,40,Indirect,,,,Erin Gehen,9,8
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:05,5,5,0,0,Buffalo Beauts,Erin Gehen,Incomplete Play,9,8,Indirect,,,,Jordan Juron,40,3
2021/1/23,Buffalo Beauts,Connecticut Whale,1,8:02,5,5,0,0,Buffalo Beauts,Erin Gehen,Puck Recovery,46,5,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:58,5,5,0,0,Buffalo Beauts,Erin Gehen,Zone Entry,125,13,Carried,,,,Maggie LaGue,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:57,5,5,0,0,Connecticut Whale,Hanna Beattie,Puck Recovery,38,55,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:51,5,5,0,0,Buffalo Beauts,Kristin Lewicki,Puck Recovery,198,54,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:51,5,5,0,0,Buffalo Beauts,Kristin Lewicki,Incomplete Play,198,54,Indirect,,,,Lenka Curmova,192,18
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:47,5,5,0,0,Connecticut Whale,Nicole Guagliardo,Puck Recovery,24,85,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:47,5,5,0,0,Connecticut Whale,Nicole Guagliardo,Play,24,85,Indirect,,,,Kayla Friesen,1,58
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:41,5,5,0,0,Connecticut Whale,Kayla Friesen,Incomplete Play,39,6,Direct,,,,Nicole Guagliardo,115,58
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:39,5,5,0,0,Buffalo Beauts,Megan Delay,Puck Recovery,93,52,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:36,5,5,0,0,Buffalo Beauts,Megan Delay,Play,70,25,Direct,,,,Cassidy MacPherson,92,8
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:34,5,5,0,0,Buffalo Beauts,Cassidy MacPherson,Dump In/Out,100,2,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:34,5,5,0,0,Buffalo Beauts,Cassidy MacPherson,Zone Entry,100,2,Dumped,,,,Maggie LaGue,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:31,5,5,0,0,Connecticut Whale,Hanna Beattie,Puck Recovery,4,69,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:31,5,5,0,0,Connecticut Whale,Hanna Beattie,Play,4,69,Indirect,,,,Kayla Friesen,30,85
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:27,5,5,0,0,Connecticut Whale,Kayla Friesen,Incomplete Play,33,85,Direct,,,,Janine Weber,55,80
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:27,5,5,0,0,Buffalo Beauts,Cassidy MacPherson,Puck Recovery,138,20,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:25,5,5,0,0,Buffalo Beauts,Lenka Curmova,Puck Recovery,84,35,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:25,5,5,0,0,Buffalo Beauts,Lenka Curmova,Play,84,35,Indirect,,,,Cassidy MacPherson,111,74
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:22,5,5,0,0,Buffalo Beauts,Cassidy MacPherson,Dump In/Out,115,81,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:22,5,5,0,0,Buffalo Beauts,Cassidy MacPherson,Zone Entry,115,81,Dumped,,,,Hanna Beattie,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:18,5,5,0,0,Connecticut Whale,Maggie LaGue,Puck Recovery,2,37,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:18,5,5,0,0,Connecticut Whale,Maggie LaGue,Play,1,45,Indirect,,,,Janine Weber,54,83
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:14,5,5,0,0,Connecticut Whale,Janine Weber,Play,84,74,Indirect,,,,Maddie Bishop,147,5
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:12,5,5,0,0,Connecticut Whale,Janine Weber,Zone Entry,126,4,Played,,,,Megan Delay,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:07,5,5,0,0,Buffalo Beauts,Neve Van Pelt,Takeaway,11,28,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:06,5,5,0,0,Buffalo Beauts,Neve Van Pelt,Play,24,16,Direct,,,,Brooke Stacey,52,6
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:04,5,5,0,0,Buffalo Beauts,Brooke Stacey,Play,66,9,Direct,,,,Autumn MacDougall,90,48
2021/1/23,Buffalo Beauts,Connecticut Whale,1,7:01,5,5,0,0,Buffalo Beauts,Autumn MacDougall,Zone Entry,125,72,Carried,,,,Elena Orlando,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:58,5,5,0,0,Connecticut Whale,Taylor Marchin,Takeaway,12,11,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:58,5,5,0,0,Connecticut Whale,Taylor Marchin,Incomplete Play,12,11,Indirect,,,,Maddie Bishop,32,5
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:55,5,5,0,0,Buffalo Beauts,Iveta Klimasova,Puck Recovery,152,82,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:55,5,5,0,0,Buffalo Beauts,Iveta Klimasova,Play,152,82,Indirect,,,,Autumn MacDougall,197,66
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:53,5,5,0,0,Buffalo Beauts,Autumn MacDougall,Play,197,57,Direct,,,,Neve Van Pelt,190,50
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:52,5,5,0,0,Buffalo Beauts,Neve Van Pelt,Play,190,50,Direct,,,,Autumn MacDougall,194,46
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:51,5,5,0,0,Buffalo Beauts,Autumn MacDougall,Shot,187,36,Wristshot,On Net,f,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:48,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,151,81,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:47,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Shot,153,83,Snapshot,Blocked,t,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:44,5,5,0,0,Connecticut Whale,Elena Orlando,Puck Recovery,5,32,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:42,5,5,0,0,Connecticut Whale,Elena Orlando,Play,10,69,Direct,,,,Janine Weber,55,81
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:40,5,5,0,0,Connecticut Whale,Janine Weber,Incomplete Play,57,62,Direct,,,,Maddie Bishop,90,5
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:36,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,71,79,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:35,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Incomplete Play,54,81,Direct,,,,Brittany Colton,75,79
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:33,5,5,0,0,Connecticut Whale,Taylor Marchin,Puck Recovery,116,2,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:33,5,5,0,0,Connecticut Whale,Taylor Marchin,Dump In/Out,117,5,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:32,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Puck Recovery,51,77,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:32,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Play,51,77,Direct,,,,Alyson Matteau,55,43
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:28,5,5,0,0,Buffalo Beauts,Alyson Matteau,Play,72,70,Direct,,,,Marie-Jo Pelletier,61,43
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:27,5,5,0,0,Buffalo Beauts,Marie-Jo Pelletier,Incomplete Play,53,39,Direct,,,,Neve Van Pelt,92,26
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:24,5,5,0,0,Connecticut Whale,Shannon Doyle,Puck Recovery,10,69,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:24,5,5,0,0,Connecticut Whale,Emma Vlasic,Faceoff Win,169,21,Backhand,,,,Neve Van Pelt,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:23,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Puck Recovery,166,20,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:22,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Shot,158,25,Wristshot,Blocked,t,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:21,5,5,0,0,Connecticut Whale,Katelynn Russ,Puck Recovery,172,32,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:21,5,5,0,0,Connecticut Whale,Katelynn Russ,Shot,172,32,Snapshot,On Net,f,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:20,5,5,0,0,Buffalo Beauts,Iveta Klimasova,Puck Recovery,30,36,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:20,5,5,0,0,Buffalo Beauts,Iveta Klimasova,Incomplete Play,30,36,Indirect,,,,Alyson Matteau,18,77
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:17,5,5,0,0,Connecticut Whale,Emma Vlasic,Takeaway,177,5,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:17,5,5,0,0,Connecticut Whale,Emma Vlasic,Play,177,5,Direct,,,,Tori Howran,127,7
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:15,5,5,0,0,Connecticut Whale,Tori Howran,Shot,129,9,Snapshot,On Net,f,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:13,5,5,0,0,Buffalo Beauts,Jordan Juron,Faceoff Win,31,64,Backhand,,,,Emma Vlasic,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:11,5,5,0,0,Buffalo Beauts,Hunter Accursi,Puck Recovery,38,49,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:10,5,5,0,0,Buffalo Beauts,Hunter Accursi,Play,51,44,Direct,,,,Kayla Meneghin,74,70
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:05,5,5,0,0,Buffalo Beauts,Kayla Meneghin,Puck Recovery,120,84,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:05,5,5,0,0,Buffalo Beauts,Kayla Meneghin,Zone Entry,125,83,Carried,,,,Shannon Doyle,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:04,5,5,0,0,Buffalo Beauts,Kayla Meneghin,Incomplete Play,135,81,Indirect,,,,Hunter Accursi,188,32
2021/1/23,Buffalo Beauts,Connecticut Whale,1,6:00,5,5,0,0,Connecticut Whale,Shannon Doyle,Puck Recovery,4,33,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:59,5,5,0,0,Connecticut Whale,Shannon Doyle,Play,7,23,Indirect,,,,Alyssa Wohlfeiler,40,4
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:56,5,5,0,0,Connecticut Whale,Alyssa Wohlfeiler,Incomplete Play,61,8,Indirect,,,,Katelynn Russ,120,11
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:52,5,5,0,0,Buffalo Beauts,Whitney Dove,Puck Recovery,7,51,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:52,5,5,0,0,Connecticut Whale,Emma Vlasic,Faceoff Win,31,21,Backhand,,,,Jordan Juron,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:49,5,5,0,0,Connecticut Whale,Sarah Schwenzfeier,Faceoff Win,31,21,Forehand,,,,Cassidy MacPherson,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:48,5,5,0,0,Connecticut Whale,Maggie LaGue,Puck Recovery,30,4,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:46,5,5,0,0,Connecticut Whale,Maggie LaGue,Play,23,2,Indirect,,,,Kaycie Anderson,36,3
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:45,5,5,0,0,Connecticut Whale,Kaycie Anderson,Incomplete Play,49,2,Direct,,,,Grace Klienbach,72,30
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:40,5,5,0,0,Buffalo Beauts,Whitney Dove,Puck Recovery,77,13,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:38,5,5,0,0,Connecticut Whale,Sarah Schwenzfeier,Takeaway,120,42,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:36,5,5,0,0,Connecticut Whale,Sarah Schwenzfeier,Zone Entry,126,17,Carried,,,,Dominique Kremer,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:35,5,5,0,0,Connecticut Whale,Sarah Schwenzfeier,Play,136,7,Direct,,,,Kaycie Anderson,135,22
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:34,5,5,0,0,Connecticut Whale,Kaycie Anderson,Shot,150,23,Snapshot,On Net,f,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:31,5,5,0,0,Connecticut Whale,Sarah Schwenzfeier,Puck Recovery,186,6,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:31,5,5,0,0,Connecticut Whale,Sarah Schwenzfeier,Shot,186,6,Wristshot,On Net,t,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:28,5,5,0,0,Connecticut Whale,Grace Klienbach,Puck Recovery,165,56,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:28,5,5,0,0,Connecticut Whale,Grace Klienbach,Shot,166,62,Wristshot,On Net,t,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:26,5,5,0,0,Buffalo Beauts,Jordan Juron,Faceoff Win,31,64,Backhand,,,,Amanda Conway,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:23,5,5,0,0,Buffalo Beauts,Lenka Curmova,Puck Recovery,11,77,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:23,5,5,0,0,Buffalo Beauts,Lenka Curmova,Incomplete Play,11,77,Indirect,,,,Erin Gehen,41,17
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:17,5,5,0,0,Connecticut Whale,Hanna Beattie,Puck Recovery,81,75,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:16,5,5,0,0,Connecticut Whale,Hanna Beattie,Incomplete Play,65,68,Indirect,,,,Maddie Bishop,109,82
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:11,5,5,0,0,Connecticut Whale,Mackenzie Lancaster,Puck Recovery,113,83,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:10,5,5,0,0,Connecticut Whale,Mackenzie Lancaster,Zone Entry,125,82,Carried,,,,Lenka Curmova,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:08,5,5,0,0,Connecticut Whale,Mackenzie Lancaster,Incomplete Play,143,63,Direct,,,,Hanna Beattie,149,33
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:05,5,5,0,0,Buffalo Beauts,Kristin Lewicki,Puck Recovery,46,30,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:04,5,5,0,0,Buffalo Beauts,Kristin Lewicki,Play,59,22,Indirect,,,,Erin Gehen,113,6
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:02,5,5,0,0,Buffalo Beauts,Erin Gehen,Dump In/Out,113,6,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,5:02,5,5,0,0,Buffalo Beauts,Erin Gehen,Zone Entry,113,6,Dumped,,,,Maggie LaGue,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:58,5,5,0,0,Connecticut Whale,Maggie LaGue,Puck Recovery,3,61,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:57,5,5,0,0,Connecticut Whale,Maggie LaGue,Incomplete Play,1,45,Indirect,,,,Maddie Bishop,23,12
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:54,5,5,0,0,Buffalo Beauts,Lenka Curmova,Puck Recovery,149,83,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:53,5,5,0,0,Buffalo Beauts,Lenka Curmova,Play,137,81,Direct,,,,Megan Delay,134,35
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:52,5,5,0,0,Buffalo Beauts,Megan Delay,Shot,134,35,Snapshot,Blocked,t,t,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:51,5,5,0,0,Connecticut Whale,Maggie LaGue,Puck Recovery,42,46,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:51,5,5,0,0,Connecticut Whale,Maggie LaGue,Play,42,46,Direct,,,,Amanda Conway,106,74
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:48,5,5,0,0,Connecticut Whale,Amanda Conway,Zone Entry,126,80,Carried,,,,Lenka Curmova,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:45,5,5,0,0,Connecticut Whale,Amanda Conway,Incomplete Play,174,67,Direct,,,,Maddie Bishop,155,38
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:44,5,5,0,0,Connecticut Whale,Amanda Conway,Puck Recovery,174,55,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:44,5,5,0,0,Connecticut Whale,Amanda Conway,Incomplete Play,174,55,Direct,,,,Maddie Bishop,172,40
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:41,5,5,0,0,Buffalo Beauts,Jordan Juron,Puck Recovery,36,83,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:41,5,5,0,0,Buffalo Beauts,Jordan Juron,Dump In/Out,36,83,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:40,5,5,0,0,Connecticut Whale,Elena Orlando,Puck Recovery,132,1,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:40,5,5,0,0,Connecticut Whale,Elena Orlando,Play,132,1,Indirect,,,,Amanda Conway,174,83
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:32,5,5,0,0,Connecticut Whale,Amanda Conway,Play,188,78,Direct,,,,Kayla Friesen,179,62
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:31,5,5,0,0,Connecticut Whale,Kayla Friesen,Incomplete Play,189,60,Direct,,,,Nicole Guagliardo,171,40
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:29,5,5,0,0,Connecticut Whale,Amanda Conway,Puck Recovery,183,67,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:29,5,5,0,0,Connecticut Whale,Amanda Conway,Play,183,67,Direct,,,,Taylor Marchin,127,77
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:27,5,5,0,0,Connecticut Whale,Taylor Marchin,Dump In/Out,119,77,Lost,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:25,5,5,0,0,Buffalo Beauts,Megan Delay,Puck Recovery,26,6,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:22,5,5,0,0,Buffalo Beauts,Megan Delay,Incomplete Play,34,20,Indirect,,,,Kristin Lewicki,86,7
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:20,5,5,0,0,Connecticut Whale,Kayla Friesen,Puck Recovery,151,85,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:19,5,5,0,0,Connecticut Whale,Kayla Friesen,Play,159,81,Direct,,,,Nicole Guagliardo,163,59
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:17,5,5,0,0,Connecticut Whale,Nicole Guagliardo,Shot,169,57,Snapshot,Missed,f,t,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:14,5,5,0,0,Connecticut Whale,Janine Weber,Puck Recovery,165,2,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:10,5,5,0,0,Connecticut Whale,Elena Orlando,Puck Recovery,155,2,,,,,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:10,5,5,0,0,Connecticut Whale,Elena Orlando,Shot,155,2,Snapshot,On Net,f,f,,,
2021/1/23,Buffalo Beauts,Connecticut Whale,1,4:08,5,5,0,0,Buffalo Beauts,Neve Van Pelt,Faceoff Win,31,64,Forehand,,,,Kayla Friesen,,
